SECTOR,SHELF,REEF_NAME,REEF_ID,LATITUDE,LONGITUDE,P_CODE,VISIT_NO,YEAR_CODE,REPORT_YEAR,SAMPLE_DATE,MEAN_LIVE_CORAL,MEAN_SOFT_CORAL,MEAN_DEAD_CORAL,TOTAL_COTS,MEAN_COTS_PER_TOW,TOTAL_TROUT,MEAN_TROUT_PER_TOW,TOWS
CA,M,HASTINGS REEF,16057S,-16.516667,146.016667,RM,4,199596,1996,1996-01-20,13.465,,0.702,0,0,,,57
CA,M,HASTINGS REEF,16057S,-16.516667,146.016667,RM,5,199697,1997,1997-01-24,14.423,,0.654,2,0.031,,,65
CA,M,HASTINGS REEF,16057S,-16.516667,146.016667,RM,6,199798,1998,1998-01-23,10.216,5.345,1.552,0,0,,,58
CA,M,HASTINGS REEF,16057S,-16.516667,146.016667,RM,7,199899,1999,1999-02-04,12.008,8.934,1.885,2,0.033,,,61
CA,M,HASTINGS REEF,16057S,-16.516667,146.016667,RM,8,199900,2000,2000-01-19,18.611,5.88,2.639,12,0.222,,,54
CA,M,HASTINGS REEF,16057S,-16.516667,146.016667,RM,9,200001,2001,2001-02-12,15.04,8.016,1.706,9,0.143,,,63
CA,M,HASTINGS REEF,16057S,-16.516667,146.016667,RM,10,200102,2002,2001-09-27,13.105,5.766,1.411,29,0.468,,,62
CA,M,HASTINGS REEF,16057S,-16.516667,146.016667,RM,11,200203,2003,2002-11-03,11.083,8.167,1.042,0,0,,,60
CA,M,HASTINGS REEF,16057S,-16.516667,146.016667,RM,12,200304,2004,2004-01-11,11.229,7.754,1.695,0,0,,,59
CA,M,HASTINGS REEF,16057S,-16.516667,146.016667,RM,13,200405,2005,2005-01-24,10.391,6.25,1.211,0,0,,,64
CA,M,HASTINGS REEF,16057S,-16.516667,146.016667,RMRAP,14,200506,2006,2005-10-20,12.008,9.262,1.721,0,0,4,0.0655737704918033,61
CA,M,HASTINGS REEF,16057S,-16.516667,146.016667,RM,15,200607,2007,2007-01-15,15.395,9.737,0.877,0,0,5,0.087719298245614,57
CA,M,HASTINGS REEF,16057S,-16.516667,146.016667,RMRAP,16,200708,2008,2008-04-29,12.964,9.435,0.766,0,0,7,0.112903225806452,62
CA,M,HASTINGS REEF,16057S,-16.516667,146.016667,RMRAP,18,200910,2010,2009-11-23,15.75,7,1.708,0,0,9,0.15,60
CA,M,HASTINGS REEF,16057S,-16.516667,146.016667,RMRAP,20,201112,2012,2012-02-19,14.821,10.938,2.366,0,0,13,0.232142857142857,56
CA,M,HASTINGS REEF,16057S,-16.516667,146.016667,RM,21,201213,2013,2013-01-12,15.724,9.671,0.724,0,0,5,0.131578947368421,38
CA,M,HASTINGS REEF,16057S,-16.516667,146.016667,RMRAP,22,201314,2014,2014-03-17,16.545,9.636,1.773,1,0.018,11,0.2,55
CA,M,HASTINGS REEF,16057S,-16.516667,146.016667,RM,23,201415,2015,2015-02-28,18.097,11.53,1.157,0,0,12,0.17910447761194,67
CA,M,HASTINGS REEF,16057S,-16.516667,146.016667,RMRAP,24,201516,2016,2015-12-04,22.407,15,0,0,0,5,0.0746268656716418,67
CA,M,HASTINGS REEF,16057S,-16.516667,146.016667,RM,25,201617,2017,2016-09-17,17.568,10.236,4.899,0,0,27,0.364864864864865,74
CA,M,HASTINGS REEF,16057S,-16.516667,146.016667,RMRAP,26,201718,2018,2017-12-14,8.276,6.638,1.25,0,0,9,0.155172413793103,58
CA,M,HASTINGS REEF,16057S,-16.516667,146.016667,RM,27,201819,2019,2019-02-21,5.551,6.695,1.398,0,0,8,0.135593220338983,59
CA,M,HASTINGS REEF,16057S,-16.516667,146.016667,RAP,28,201920,2020,2020-02-12,4.331,5.246,0.246,0,0,32,0.450704225352113,71
CA,M,HASTINGS REEF,16057S,-16.516667,146.016667,RM,29,202021,2021,2021-01-14,15.885,15.808,0.077,0,0,3,0.0461538461538462,65
CA,M,HASTINGS REEF,16057S,-16.516667,146.016667,RM,30,202122,2022,2022-04-26,16.563,16.309,0.234,0,0,13,0.203125,64
CA,M,MICHAELMAS REEF,16060S,-16.583333,146.016667,RM,1,199293,1993,1992-09-06,9.315,,1.169,2,0.016,,,124
CA,M,MICHAELMAS REEF,16060S,-16.583333,146.016667,RM,2,199394,1994,1994-02-15,9.307,,0.842,2,0.02,,,101
CA,M,MICHAELMAS REEF,16060S,-16.583333,146.016667,RM,3,199495,1995,1995-04-07,11.881,,0.561,5,0.047,,,107
CA,M,MICHAELMAS REEF,16060S,-16.583333,146.016667,RM,4,199596,1996,1996-01-22,7.905,,0.473,1,0.009,,,111
CA,M,MICHAELMAS REEF,16060S,-16.583333,146.016667,RM,5,199697,1997,1997-01-17,15.714,,0.786,2,0.019,,,105
CA,M,MICHAELMAS REEF,16060S,-16.583333,146.016667,RM,6,199798,1998,1998-01-22,7.754,8.975,0.918,10,0.078,,,128
CA,M,MICHAELMAS REEF,16060S,-16.583333,146.016667,RM,7,199899,1999,1999-02-05,8.874,11.329,1.577,15,0.135,,,111
CA,M,MICHAELMAS REEF,16060S,-16.583333,146.016667,RM,8,199900,2000,2000-01-29,10.542,9.792,1.542,6,0.05,,,120
CA,M,MICHAELMAS REEF,16060S,-16.583333,146.016667,RM,9,200001,2001,2001-02-11,13.569,12.48,0.565,1,0.008,,,124
CA,M,MICHAELMAS REEF,16060S,-16.583333,146.016667,RM,10,200102,2002,2001-09-29,10.958,9.743,0.678,2,0.019,,,107
CA,M,MICHAELMAS REEF,16060S,-16.583333,146.016667,RM,11,200203,2003,2002-11-04,10.754,9.828,1.142,0,0,,,116
CA,M,MICHAELMAS REEF,16060S,-16.583333,146.016667,RM,12,200304,2004,2004-01-10,10.42,7.14,1.92,0,0,,,125
CA,M,MICHAELMAS REEF,16060S,-16.583333,146.016667,RM,13,200405,2005,2005-01-25,11.944,13.218,1.412,0,0,,,108
CA,M,MICHAELMAS REEF,16060S,-16.583333,146.016667,RAP,14,200506,2006,2005-11-25,12.917,12.083,1.771,0,0,12,0.1,120
CA,M,MICHAELMAS REEF,16060S,-16.583333,146.016667,RM,15,200607,2007,2007-01-14,12.346,13.465,0.855,0,0,5,0.043859649122807,114
CA,M,MICHAELMAS REEF,16060S,-16.583333,146.016667,RM,17,200809,2009,2009-01-07,15.317,12.897,1.786,0,0,23,0.182539682539683,126
CA,M,MICHAELMAS REEF,16060S,-16.583333,146.016667,RM,21,201213,2013,2013-01-14,9.213,15.039,0.906,1,0.008,16,0.125984251968504,127
CA,M,MICHAELMAS REEF,16060S,-16.583333,146.016667,RM,23,201415,2015,2015-02-27,12.547,13.271,1.238,1,0.009,13,0.121495327102804,107
CA,M,MICHAELMAS REEF,16060S,-16.583333,146.016667,RM,25,201617,2017,2016-12-18,14.598,16.864,2.098,0,0,18,0.160714285714286,112
CA,M,MICHAELMAS REEF,16060S,-16.583333,146.016667,RM,27,201819,2019,2019-02-23,8.066,8.396,0.943,0,0,29,0.273584905660377,106
CA,M,MICHAELMAS REEF,16060S,-16.583333,146.016667,RM,29,202021,2021,2021-01-22,9.44,13.048,0.714,0,0,8,0.0761904761904762,105
CA,M,ARLINGTON REEF,16064S,-16.716667,146.066667,RAP,14,200506,2006,2005-10-21,8.292,13.583,1,0,0,8,0.133333333333333,60
CA,M,ARLINGTON REEF,16064S,-16.716667,146.066667,RAP,16,200708,2008,2008-05-01,11.455,12.318,1.136,0,0,1,0.0181818181818182,55
CA,M,ARLINGTON REEF,16064S,-16.716667,146.066667,RAP,18,200910,2010,2009-11-24,13.667,10.708,0.833,0,0,4,0.0666666666666667,60
CA,M,ARLINGTON REEF,16064S,-16.716667,146.066667,RAP,20,201112,2012,2012-02-20,10.667,16.458,2.125,0,0,5,0.0833333333333333,60
CA,M,ARLINGTON REEF,16064S,-16.716667,146.066667,RAP,22,201314,2014,2014-03-18,12.458,17.563,1.5,14,0.233,6,0.1,60
CA,M,ARLINGTON REEF,16064S,-16.716667,146.066667,RAP,24,201516,2016,2015-12-05,15.042,25,0,8,0.133,4,0.0666666666666667,60
CA,M,ARLINGTON REEF,16064S,-16.716667,146.066667,RM,25,201617,2017,2016-09-18,16.375,15.833,2.25,1,0.017,14,0.233333333333333,60
CA,M,ARLINGTON REEF,16064S,-16.716667,146.066667,RAP,26,201718,2018,2017-12-14,7.417,7.292,1.5,0,0,4,0.0666666666666667,60
CA,M,ARLINGTON REEF,16064S,-16.716667,146.066667,RAP,28,201920,2020,2020-02-14,8.75,13.958,0.375,0,0,2,0.0333333333333333,60
CA,M,THETFORD REEF,16068S,-16.808333,146.191667,RM,2,199394,1994,1994-02-09,9.868,,0.461,0,0,,,38
CA,M,THETFORD REEF,16068S,-16.808333,146.191667,RM,3,199495,1995,1995-04-05,19.853,,1.176,1,0.029,,,34
CA,M,THETFORD REEF,16068S,-16.808333,146.191667,RM,4,199596,1996,1996-03-04,21.471,,1.544,3,0.088,,,34
CA,M,THETFORD REEF,16068S,-16.808333,146.191667,RM,5,199697,1997,1997-02-01,26.182,,1.216,5,0.135,,,37
CA,M,THETFORD REEF,16068S,-16.808333,146.191667,RM,6,199798,1998,1998-02-04,28.313,12.563,2.125,0,0,,,40
CA,M,THETFORD REEF,16068S,-16.808333,146.191667,RM,7,199899,1999,1999-02-07,28.611,21.701,2.153,0,0,,,36
CA,M,THETFORD REEF,16068S,-16.808333,146.191667,RM,8,199900,2000,2000-02-01,23.452,11.905,2.5,26,0.619,,,42
CA,M,THETFORD REEF,16068S,-16.808333,146.191667,RM,10,200102,2002,2001-09-26,9.167,6.111,1.25,0,0,,,36
CA,M,THETFORD REEF,16068S,-16.808333,146.191667,RM,11,200203,2003,2002-11-01,6.282,8.269,1.667,0,0,,,39
CA,M,THETFORD REEF,16068S,-16.808333,146.191667,RM,12,200304,2004,2004-01-17,6.89,11.463,2.073,0,0,,,41
CA,M,THETFORD REEF,16068S,-16.808333,146.191667,RM,13,200405,2005,2005-02-02,4.545,9.375,0.795,0,0,,,44
CA,M,THETFORD REEF,16068S,-16.808333,146.191667,RMRAP,14,200506,2006,2005-11-26,11.25,11.875,1.438,0,0,4,0.1,40
CA,M,THETFORD REEF,16068S,-16.808333,146.191667,RM,15,200607,2007,2007-01-18,15.833,15.694,0.972,0,0,2,0.0555555555555556,36
CA,M,THETFORD REEF,16068S,-16.808333,146.191667,RMRAP,16,200708,2008,2007-08-31,13.171,9.634,1.768,0,0,6,0.146341463414634,41
CA,M,THETFORD REEF,16068S,-16.808333,146.191667,RM,17,200809,2009,2009-01-04,16.047,6.86,1.802,0,0,7,0.162790697674419,43
CA,M,THETFORD REEF,16068S,-16.808333,146.191667,RMRAP,18,200910,2010,2009-11-26,21.25,13.25,1.375,0,0,4,0.1,40
CA,M,THETFORD REEF,16068S,-16.808333,146.191667,RMRAP,20,201112,2012,2012-02-23,11.736,15.833,2.708,0,0,1,0.0277777777777778,36
CA,M,THETFORD REEF,16068S,-16.808333,146.191667,RM,21,201213,2013,2013-01-16,17.313,12.625,1.375,2,0.05,0,0,40
CA,M,THETFORD REEF,16068S,-16.808333,146.191667,RM,23,201415,2015,2015-04-28,18.813,15.5,2.188,5,0.125,2,0.05,40
CA,M,THETFORD REEF,16068S,-16.808333,146.191667,RMRAP,24,201516,2016,2015-12-06,22.557,45,2.5,1,0.023,4,0.0909090909090909,44
CA,M,THETFORD REEF,16068S,-16.808333,146.191667,RM,25,201617,2017,2016-09-19,22.336,17.697,2.039,0,0,7,0.184210526315789,38
CA,M,THETFORD REEF,16068S,-16.808333,146.191667,RMRAP,26,201718,2018,2017-12-11,12.303,7.105,2.039,0,0,6,0.157894736842105,38
CA,M,THETFORD REEF,16068S,-16.808333,146.191667,RM,27,201819,2019,2019-05-26,8.488,6.919,0.233,0,0,3,0.0697674418604651,43
CA,M,THETFORD REEF,16068S,-16.808333,146.191667,RAP,28,201920,2020,2020-02-17,14.36,12.5,1.105,0,0,9,0.209302325581395,43
CA,M,THETFORD REEF,16068S,-16.808333,146.191667,RM,29,202021,2021,2021-01-23,15.256,14.615,1.218,0,0,4,0.102564102564103,39
CA,M,THETFORD REEF,16068S,-16.808333,146.191667,RM,30,202122,2022,2021-09-20,30.756,23.343,1.047,0,0,6,0.13953488372093,43
CA,O,RUBY REEF,15088S,-15.75,145.783333,RM,1,199293,1993,1993-05-24,23.051,,1.618,0,0,,,68
CA,O,RUBY REEF,15088S,-15.75,145.783333,RM,4,199596,1996,1996-01-10,13.231,,0.962,0,0,,,65
CA,O,RUBY REEF,15088S,-15.75,145.783333,RM,7,199899,1999,1999-01-28,22.025,9.437,1.056,0,0,,,71
CA,O,RUBY REEF,15088S,-15.75,145.783333,RM,10,200102,2002,2001-09-14,25.152,6.534,2.273,0,0,,,66
CA,O,RUBY REEF,15088S,-15.75,145.783333,RM,13,200405,2005,2005-01-29,24.768,8.679,1.786,0,0,,,70
CA,O,ANDERSEN REEF,15090S,-15.791667,145.8,RM,2,199394,1994,1994-02-12,25.368,,0.441,0,0,,,34
CA,O,ANDERSEN REEF,15090S,-15.791667,145.8,RM,5,199697,1997,1997-01-31,24.313,,0.875,0,0,,,40
CA,O,ANDERSEN REEF,15090S,-15.791667,145.8,RM,8,199900,2000,2000-01-25,33.22,4.091,2.576,0,0,,,33
CA,O,ANDERSEN REEF,15090S,-15.791667,145.8,RM,11,200203,2003,2002-10-29,38.051,4.118,2.353,0,0,,,34
CA,O,ANDERSEN REEF,15090S,-15.791667,145.8,RM,15,200607,2007,2007-01-09,24.688,6.406,1.641,0,0,5,0.15625,32
CA,O,ANDERSEN REEF,15090S,-15.791667,145.8,RM,27,201819,2019,2019-02-20,23.514,2.905,1.284,0,0,15,0.405405405405405,37
CA,O,RACHEL CARSON REEF,15092S,-15.825,145.816667,RM,3,199495,1995,1994-10-30,27.401,,0.526,0,0,,,38
CA,O,RACHEL CARSON REEF,15092S,-15.825,145.816667,RM,6,199798,1998,1998-01-28,31.151,6.711,1.316,0,0,,,38
CA,O,RACHEL CARSON REEF,15092S,-15.825,145.816667,RM,9,200001,2001,2001-01-31,27.535,4.097,1.458,0,0,,,36
CA,O,RACHEL CARSON REEF,15092S,-15.825,145.816667,RM,12,200304,2004,2004-01-07,34.359,3.526,2.179,0,0,,,39
CA,O,RACHEL CARSON REEF,15092S,-15.825,145.816667,RAP,28,201920,2020,2020-02-10,20.579,2.744,1.28,0,0,7,0.170731707317073,41
CA,O,RACHEL CARSON REEF,15092S,-15.825,145.816667,RM,29,202021,2021,2021-01-11,30.357,2.619,0.536,0,0,4,0.0952380952380952,42
CA,O,ESCAPE (1),15094S1,-15.883333,145.791667,RM,2,199394,1994,1994-02-12,17.977,,0.364,0,0,,,55
CA,O,ESCAPE (1),15094S1,-15.883333,145.791667,RM,5,199697,1997,1997-01-31,16.762,,0.41,0,0,,,61
CA,O,ESCAPE (1),15094S1,-15.883333,145.791667,RM,8,199900,2000,2000-01-25,28.553,5.219,2.325,0,0,,,57
CA,O,ESCAPE (1),15094S1,-15.883333,145.791667,RM,11,200203,2003,2002-10-30,28.75,5.242,2.016,0,0,,,62
CA,O,ESCAPE (1),15094S1,-15.883333,145.791667,RM,15,200607,2007,2007-01-09,20.703,8.711,1.25,0,0,3,0.046875,64
CA,O,AGINCOURT REEFS (NO 4),15096S,-15.95,145.816667,RM,1,199293,1993,1993-06-14,21.087,,0.978,0,0,,,46
CA,O,AGINCOURT REEFS (NO 4),15096S,-15.95,145.816667,RM,4,199596,1996,1996-01-10,21.7,,0.9,0,0,,,50
CA,O,AGINCOURT REEFS (NO 4),15096S,-15.95,145.816667,RM,7,199899,1999,1999-01-28,25.734,7.202,1.627,0,0,,,63
CA,O,AGINCOURT REEFS (NO 4),15096S,-15.95,145.816667,RM,10,200102,2002,2001-09-14,28.159,7.545,2,0,0,,,55
CA,O,AGINCOURT REEFS (NO 4),15096S,-15.95,145.816667,RM,13,200405,2005,2005-01-29,23.891,4.683,1.796,0,0,,,71
CA,O,AGINCOURT REEFS (NO 3),15099A,-15.991667,145.825,RM,2,199394,1994,1994-02-13,22.398,,0.663,0,0,,,49
CA,O,AGINCOURT REEFS (NO 3),15099A,-15.991667,145.825,RM,5,199697,1997,1997-01-31,22.263,,0.862,0,0,,,58
CA,O,AGINCOURT REEFS (NO 3),15099A,-15.991667,145.825,RM,8,199900,2000,2000-01-25,26.712,13.668,2.011,21,0.457,,,46
CA,O,AGINCOURT REEFS (NO 3),15099A,-15.991667,145.825,RM,11,200203,2003,2002-10-30,26.094,8.795,1.92,0,0,,,56
CA,O,AGINCOURT REEFS (NO 3),15099A,-15.991667,145.825,RM,15,200607,2007,2007-01-09,24.932,7.636,1.955,0,0,10,0.181818181818182,55
CA,O,AGINCOURT REEFS (NO 1),15099C,-16.05,145.858333,RM,2,199394,1994,1994-02-13,14.355,,0.081,0,0,,,31
CA,O,AGINCOURT REEFS (NO 1),15099C,-16.05,145.858333,RM,3,199495,1995,1995-04-12,21.008,,0.081,0,0,,,31
CA,O,AGINCOURT REEFS (NO 1),15099C,-16.05,145.858333,RM,4,199596,1996,1996-01-10,13.621,,1.034,0,0,,,29
CA,O,AGINCOURT REEFS (NO 1),15099C,-16.05,145.858333,RM,5,199697,1997,1997-01-28,30.202,,0.484,0,0,,,31
CA,O,AGINCOURT REEFS (NO 1),15099C,-16.05,145.858333,RM,6,199798,1998,1998-01-27,23.047,5.234,1.484,0,0,,,32
CA,O,AGINCOURT REEFS (NO 1),15099C,-16.05,145.858333,RM,7,199899,1999,1999-01-28,18.929,7.143,0.786,0,0,,,35
CA,O,AGINCOURT REEFS (NO 1),15099C,-16.05,145.858333,RM,8,199900,2000,2000-01-24,32.339,10.081,3.629,0,0,,,31
CA,O,AGINCOURT REEFS (NO 1),15099C,-16.05,145.858333,RM,9,200001,2001,2001-01-29,35.042,8.167,2.25,0,0,,,30
CA,O,AGINCOURT REEFS (NO 1),15099C,-16.05,145.858333,RM,10,200102,2002,2001-09-14,28.843,10.37,2.315,0,0,,,27
CA,O,AGINCOURT REEFS (NO 1),15099C,-16.05,145.858333,RM,11,200203,2003,2002-10-26,20.167,6.167,2.167,0,0,,,30
CA,O,AGINCOURT REEFS (NO 1),15099C,-16.05,145.858333,RM,12,200304,2004,2004-01-07,27.5,11.212,2.424,0,0,,,33
CA,O,AGINCOURT REEFS (NO 1),15099C,-16.05,145.858333,RM,13,200405,2005,2005-01-28,31.397,7.721,2.941,0,0,,,34
CA,O,AGINCOURT REEFS (NO 1),15099C,-16.05,145.858333,RMRAP,14,200506,2006,2005-10-19,17.931,5.776,2.5,0,0,5,0.172413793103448,29
CA,O,AGINCOURT REEFS (NO 1),15099C,-16.05,145.858333,RM,15,200607,2007,2007-01-08,21.481,5.648,1.296,0,0,1,0.037037037037037,27
CA,O,AGINCOURT REEFS (NO 1),15099C,-16.05,145.858333,RMRAP,16,200708,2008,2008-04-27,18.716,9.561,0.946,0,0,10,0.27027027027027,37
CA,O,AGINCOURT REEFS (NO 1),15099C,-16.05,145.858333,RM,17,200809,2009,2009-02-07,14.141,8.203,1.484,0,0,4,0.125,32
CA,O,AGINCOURT REEFS (NO 1),15099C,-16.05,145.858333,RMRAP,18,200910,2010,2009-11-21,23.125,12.743,1.597,0,0,9,0.25,36
CA,O,AGINCOURT REEFS (NO 1),15099C,-16.05,145.858333,RM,19,201011,2011,2011-01-26,17.422,6.328,1.406,0,0,2,0.0625,32
CA,O,AGINCOURT REEFS (NO 1),15099C,-16.05,145.858333,RMRAP,20,201112,2012,2012-02-18,10.203,4.257,0.811,0,0,6,0.162162162162162,37
CA,O,AGINCOURT REEFS (NO 1),15099C,-16.05,145.858333,RM,21,201213,2013,2013-01-11,9.015,4.545,0.076,0,0,11,0.333333333333333,33
CA,O,AGINCOURT REEFS (NO 1),15099C,-16.05,145.858333,RMRAP,22,201314,2014,2014-03-16,11.115,6.014,1.081,0,0,8,0.216216216216216,37
CA,O,AGINCOURT REEFS (NO 1),15099C,-16.05,145.858333,RM,23,201415,2015,2015-03-05,11.029,5.662,0.368,0,0,9,0.264705882352941,34
CA,O,AGINCOURT REEFS (NO 1),15099C,-16.05,145.858333,RMRAP,24,201516,2016,2015-12-01,17.419,25,0,0,0,19,0.612903225806452,31
CA,O,AGINCOURT REEFS (NO 1),15099C,-16.05,145.858333,RM,25,201617,2017,2016-09-12,11.603,4.423,7.756,0,0,16,0.41025641025641,39
CA,O,AGINCOURT REEFS (NO 1),15099C,-16.05,145.858333,RMRAP,26,201718,2018,2017-12-15,15.391,3.438,1.25,0,0,7,0.21875,32
CA,O,AGINCOURT REEFS (NO 1),15099C,-16.05,145.858333,RM,27,201819,2019,2019-02-18,10.786,2.786,1.357,0,0,5,0.142857142857143,35
CA,O,AGINCOURT REEFS (NO 1),15099C,-16.05,145.858333,RAP,28,201920,2020,2020-02-08,25.078,3.594,0.938,0,0,18,0.5625,32
CA,O,AGINCOURT REEFS (NO 1),15099C,-16.05,145.858333,RM,29,202021,2021,2020-11-06,30.993,7.574,0,0,0,12,0.352941176470588,34
CA,O,ST CRISPIN REEF,16019S,-16.108333,145.833333,RM,1,199293,1993,1993-06-20,18.283,,1.061,1,0.01,,,99
CA,O,ST CRISPIN REEF,16019S,-16.108333,145.833333,RM,4,199596,1996,1996-01-12,15.32,,0.727,0,0,,,86
CA,O,ST CRISPIN REEF,16019S,-16.108333,145.833333,RM,5,199697,1997,1997-01-27,19.355,,0.342,0,0,,,95
CA,O,ST CRISPIN REEF,16019S,-16.108333,145.833333,RM,6,199798,1998,1998-01-26,14.781,14.75,0.625,0,0,,,80
CA,O,ST CRISPIN REEF,16019S,-16.108333,145.833333,RM,7,199899,1999,1999-01-29,14.812,14.422,1.129,0,0,,,93
CA,O,ST CRISPIN REEF,16019S,-16.108333,145.833333,RM,8,199900,2000,2000-01-23,24.889,10.208,2.556,17,0.189,,,90
CA,O,ST CRISPIN REEF,16019S,-16.108333,145.833333,RM,9,200001,2001,2001-01-28,20.503,12.155,1.925,0,0,,,87
CA,O,ST CRISPIN REEF,16019S,-16.108333,145.833333,RM,10,200102,2002,2001-09-15,13.879,14.052,1.379,0,0,,,87
CA,O,ST CRISPIN REEF,16019S,-16.108333,145.833333,RM,11,200203,2003,2002-10-27,11.875,7.222,2.083,0,0,,,72
CA,O,ST CRISPIN REEF,16019S,-16.108333,145.833333,RM,12,200304,2004,2004-01-05,10.517,7.701,1.868,0,0,,,87
CA,O,ST CRISPIN REEF,16019S,-16.108333,145.833333,RM,13,200405,2005,2005-01-22,11.221,8.169,1.308,0,0,,,86
CA,O,ST CRISPIN REEF,16019S,-16.108333,145.833333,RMRAP,14,200506,2006,2005-10-18,12.593,16.25,1.512,0,0,4,0.0493827160493827,81
CA,O,ST CRISPIN REEF,16019S,-16.108333,145.833333,RM,15,200607,2007,2007-01-06,12.907,13.268,0.783,0,0,4,0.0481927710843373,83
CA,O,ST CRISPIN REEF,16019S,-16.108333,145.833333,RMRAP,16,200708,2008,2008-04-28,14.353,13.456,1.324,0,0,7,0.0823529411764706,85
CA,O,ST CRISPIN REEF,16019S,-16.108333,145.833333,RM,17,200809,2009,2009-02-07,15.753,9.94,0.994,0,0,9,0.108433734939759,83
CA,O,ST CRISPIN REEF,16019S,-16.108333,145.833333,RMRAP,18,200910,2010,2009-11-20,13.943,14.781,1.34,0,0,3,0.0309278350515464,97
CA,O,ST CRISPIN REEF,16019S,-16.108333,145.833333,RM,19,201011,2011,2011-01-25,15.736,10.028,1.917,0,0,9,0.1,90
CA,O,ST CRISPIN REEF,16019S,-16.108333,145.833333,RMRAP,20,201112,2012,2012-02-18,13.294,15.084,1.385,0,0,11,0.148648648648649,74
CA,O,ST CRISPIN REEF,16019S,-16.108333,145.833333,RM,21,201213,2013,2013-01-11,12.983,11.705,0.824,0,0,3,0.0340909090909091,88
CA,O,ST CRISPIN REEF,16019S,-16.108333,145.833333,RMRAP,22,201314,2014,2014-03-15,14.832,10.122,1.494,1,0.012,5,0.0609756097560976,82
CA,O,ST CRISPIN REEF,16019S,-16.108333,145.833333,RM,23,201415,2015,2015-03-07,18.831,10.081,0.968,0,0,3,0.032258064516129,93
CA,O,ST CRISPIN REEF,16019S,-16.108333,145.833333,RMRAP,24,201516,2016,2015-12-02,20.882,25,0,0,0,5,0.0526315789473684,95
CA,O,ST CRISPIN REEF,16019S,-16.108333,145.833333,RM,25,201617,2017,2016-09-13,7.946,7.411,8.036,0,0,14,0.166666666666667,84
CA,O,ST CRISPIN REEF,16019S,-16.108333,145.833333,RMRAP,26,201718,2018,2017-12-18,6.361,3.639,0.806,0,0,12,0.133333333333333,90
CA,O,ST CRISPIN REEF,16019S,-16.108333,145.833333,RM,27,201819,2019,2019-02-16,7.661,2.876,0.806,0,0,11,0.118279569892473,93
CA,O,ST CRISPIN REEF,16019S,-16.108333,145.833333,RMRAP,28,201920,2020,2019-12-14,8.174,3.399,0.506,0,0,2,0.0224719101123596,89
CA,O,ST CRISPIN REEF,16019S,-16.108333,145.833333,RM,29,202021,2021,2021-01-08,21.677,6.646,0.152,0,0,7,0.0853658536585366,82
CA,O,OPAL (2),16025S2,-16.216667,145.891667,RM,3,199495,1995,1995-04-10,22.821,,0.643,0,0,,,70
CA,O,OPAL (2),16025S2,-16.216667,145.891667,RM,4,199596,1996,1996-01-13,17.86,,0.959,0,0,,,73
CA,O,OPAL (2),16025S2,-16.216667,145.891667,RM,5,199697,1997,1997-01-25,29.925,,0.633,1,0.012,,,83
CA,O,OPAL (2),16025S2,-16.216667,145.891667,RM,6,199798,1998,1998-01-24,18.162,10.294,1.471,0,0,,,68
CA,O,OPAL (2),16025S2,-16.216667,145.891667,RM,7,199899,1999,1999-01-31,24.943,10.114,1.629,0,0,,,66
CA,O,OPAL (2),16025S2,-16.216667,145.891667,RM,8,199900,2000,2000-01-22,25.321,10.768,3.786,140,2,,,70
CA,O,OPAL (2),16025S2,-16.216667,145.891667,RM,9,200001,2001,2001-01-27,13.346,8.493,2.5,6,0.088,,,68
CA,O,OPAL (2),16025S2,-16.216667,145.891667,RM,10,200102,2002,2001-09-16,16.439,10.587,1.932,12,0.182,,,66
CA,O,OPAL (2),16025S2,-16.216667,145.891667,RM,11,200203,2003,2002-11-05,9.556,11.129,1.25,0,0,,,62
CA,O,OPAL (2),16025S2,-16.216667,145.891667,RM,12,200304,2004,2004-01-04,13.538,15.115,2.154,0,0,,,65
CA,O,OPAL (2),16025S2,-16.216667,145.891667,RM,13,200405,2005,2005-01-21,11.688,14.545,1.786,0,0,,,77
CA,O,OPAL (2),16025S2,-16.216667,145.891667,RAP,14,200506,2006,2005-11-24,15.854,13.445,1.677,0,0,8,0.0975609756097561,82
CA,O,OPAL (2),16025S2,-16.216667,145.891667,RM,15,200607,2007,2007-01-07,18.162,8.64,1.581,0,0,10,0.147058823529412,68
CA,O,OPAL (2),16025S2,-16.216667,145.891667,RM,17,200809,2009,2009-02-10,17.353,18.805,1.029,0,0,5,0.0735294117647059,68
CA,O,OPAL (2),16025S2,-16.216667,145.891667,RM,19,201011,2011,2011-01-25,22.071,10.97,2.052,0,0,2,0.0298507462686567,67
CA,O,OPAL (2),16025S2,-16.216667,145.891667,RM,21,201213,2013,2013-01-04,18.038,12.462,0.846,0,0,16,0.246153846153846,65
CA,O,OPAL (2),16025S2,-16.216667,145.891667,RM,23,201415,2015,2015-03-07,20.865,14.904,1.423,0,0,11,0.169230769230769,65
CA,O,OPAL (2),16025S2,-16.216667,145.891667,RM,25,201617,2017,2016-09-14,16.74,9.628,12.635,0,0,16,0.216216216216216,74
CA,O,OPAL (2),16025S2,-16.216667,145.891667,RM,27,201819,2019,2019-02-16,7.8,4.167,0.933,0,0,8,0.106666666666667,75
CA,O,OPAL (2),16025S2,-16.216667,145.891667,RM,29,202021,2021,2021-01-12,11.282,8.894,0.16,0,0,5,0.0641025641025641,78
